Datetime,Temp.din6,EC.din6
6/26/18 5:15,3.14,16.7
6/26/18 5:30,3.14,16.7
6/26/18 5:45,3.16,16.7
6/26/18 6:00,3.16,16.7
6/26/18 6:15,3.16,16.7
6/26/18 6:30,3.17,16.8
6/26/18 6:45,3.17,16.7
6/26/18 7:00,3.17,16.8
6/26/18 7:15,3.18,16.8
6/26/18 7:30,3.19,16.8
6/26/18 7:45,3.19,16.8
6/26/18 8:00,3.2,16.8
6/26/18 8:15,3.24,16.8
6/26/18 8:30,3.47,16.7
6/26/18 8:45,3.81,16.9
6/26/18 9:00,4.14,16.9
6/26/18 9:15,4.44,16.7
6/26/18 9:30,4.68,16.6
6/26/18 9:45,4.95,16.8
6/26/18 10:00,5.23,16.7
6/26/18 10:15,5.56,16.8
6/26/18 10:30,5.9,16.7
6/26/18 10:45,6.25,16.5
6/26/18 11:00,6.59,16.5
6/26/18 11:15,6.93,16.8
6/26/18 11:30,7.28,16.6
6/26/18 11:45,7.63,16.6
6/26/18 12:00,7.98,16.6
6/26/18 12:15,8.31,16.6
6/26/18 12:30,8.62,16.6
6/26/18 12:45,8.93,16.5
6/26/18 13:00,9.21,16.5
6/26/18 13:15,9.48,16.5
6/26/18 13:30,9.71,16.3
6/26/18 13:45,9.96,16.4
6/26/18 14:00,10.16,16.5
6/26/18 14:15,10.33,16.3
6/26/18 14:30,10.51,16.3
6/26/18 14:45,10.64,16.3
6/26/18 15:00,10.73,16.2
6/26/18 15:15,10.79,16.1
6/26/18 15:30,10.81,16.1
6/26/18 15:45,10.79,16.1
6/26/18 16:00,10.74,16
6/26/18 16:15,10.66,16
6/26/18 16:30,10.52,15.8
6/26/18 16:45,10.36,15.7
6/26/18 17:00,10.16,15.6
6/26/18 17:15,9.95,15.4
6/26/18 17:30,9.7,15.6
6/26/18 17:45,9.4,15.2
6/26/18 18:00,9.06,15.1
6/26/18 18:15,8.69,15.1
6/26/18 18:30,8.33,14.8
6/26/18 18:45,7.98,15.1
6/26/18 19:00,7.55,15
6/26/18 19:15,7.09,15
6/26/18 19:30,6.56,14.8
6/26/18 19:45,6.16,14.8
6/26/18 20:00,5.8,14.8
6/26/18 20:15,5.51,14.9
6/26/18 20:30,5.22,14.7
6/26/18 20:45,5.05,14.6
6/26/18 21:00,4.82,14.7
6/26/18 21:15,4.63,14.6
6/26/18 21:30,4.44,14.7
6/26/18 21:45,4.29,14.9
6/26/18 22:00,4.09,14.5
6/26/18 22:15,3.99,14.9
6/26/18 22:30,3.84,14.6
6/26/18 22:45,3.75,14.5
6/26/18 23:00,3.68,14.9
6/26/18 23:15,3.62,15.1
6/26/18 23:30,3.52,14.4
6/26/18 23:45,3.47,14.5
6/27/18 0:00,3.44,14.6
6/27/18 0:15,3.39,14.7
6/27/18 0:30,3.37,14.7
6/27/18 0:45,3.36,15
6/27/18 1:00,3.31,14.9
6/27/18 1:15,3.25,14.6
6/27/18 1:30,3.2,14.9
6/27/18 1:45,3.17,14.8
6/27/18 2:00,3.14,14.9
6/27/18 2:15,3.09,15
6/27/18 2:30,3.03,14.8
6/27/18 2:45,2.99,14.8
6/27/18 3:00,2.97,15
6/27/18 3:15,2.91,15.1
6/27/18 3:30,2.88,14.9
6/27/18 3:45,2.86,15.3
6/27/18 4:00,2.79,14.9
6/27/18 4:15,2.78,15.3
6/27/18 4:30,2.72,15
6/27/18 4:45,2.66,15
6/27/18 5:00,2.65,15
6/27/18 5:15,2.64,15.2
6/27/18 5:30,2.61,15.4
6/27/18 5:45,2.58,15.2
6/27/18 6:00,2.57,15.4
6/27/18 6:15,2.55,15.2
6/27/18 6:30,2.51,15.2
6/27/18 6:45,2.5,15.2
6/27/18 7:00,2.5,15.8
6/27/18 7:15,2.47,15.4
6/27/18 7:30,2.44,15.5
6/27/18 7:45,2.43,15.5
6/27/18 8:00,2.42,15.5
6/27/18 8:15,2.43,15.3
6/27/18 8:30,2.65,15.2
6/27/18 8:45,2.98,15.5
6/27/18 9:00,3.25,15.2
6/27/18 9:15,3.52,15.3
6/27/18 9:30,3.74,15.4
6/27/18 9:45,4,15.2
6/27/18 10:00,4.29,15.1
6/27/18 10:15,4.62,15.5
6/27/18 10:30,4.94,15.2
6/27/18 10:45,5.29,15.3
6/27/18 11:00,5.6,15.2
6/27/18 11:15,5.95,15.2
6/27/18 11:30,6.31,15
6/27/18 11:45,6.64,15.4
6/27/18 12:00,6.97,15.2
6/27/18 12:15,7.3,15.2
6/27/18 12:30,7.58,15
6/27/18 12:45,7.89,15.4
6/27/18 13:00,8.16,15.2
6/27/18 13:15,8.45,15.2
6/27/18 13:30,8.71,15.1
6/27/18 13:45,8.97,15.1
6/27/18 14:00,9.19,15.2
6/27/18 14:15,9.4,15.2
6/27/18 14:30,9.57,15.2
6/27/18 14:45,9.72,15
6/27/18 15:00,9.86,15.1
6/27/18 15:15,9.93,15
6/27/18 15:30,9.99,15
6/27/18 15:45,10.03,15
6/27/18 16:00,10,15.1
6/27/18 16:15,9.97,15
6/27/18 16:30,9.89,14.9
6/27/18 16:45,9.79,15.1
6/27/18 17:00,9.62,14.9
6/27/18 17:15,9.45,14.8
6/27/18 17:30,9.24,14.7
6/27/18 17:45,9.03,15
6/27/18 18:00,8.78,14.8
6/27/18 18:15,8.53,14.7
6/27/18 18:30,8.27,14.8
6/27/18 18:45,7.94,14.7
6/27/18 19:00,7.56,14.4
6/27/18 19:15,7.2,14.5
6/27/18 19:30,6.76,14.5
6/27/18 19:45,6.39,14.7
6/27/18 20:00,6.02,14.4
6/27/18 20:15,5.77,14.5
6/27/18 20:30,5.52,14.7
6/27/18 20:45,5.29,14.5
6/27/18 21:00,5.1,14.6
6/27/18 21:15,4.91,14.7
6/27/18 21:30,4.75,14.7
6/27/18 21:45,4.64,14.8
6/27/18 22:00,4.46,14.9
6/27/18 22:15,4.28,14.6
6/27/18 22:30,4.12,14.5
6/27/18 22:45,4,14.6
6/27/18 23:00,3.88,14.4
6/27/18 23:15,3.79,14.5
6/27/18 23:30,3.68,14.4
6/27/18 23:45,3.6,14.4
6/28/18 0:00,3.53,14.4
6/28/18 0:15,3.48,14.6
6/28/18 0:30,3.44,14.6
6/28/18 0:45,3.44,14.6
6/28/18 1:00,3.41,14.5
6/28/18 1:15,3.38,14.7
6/28/18 1:30,3.37,14.7
6/28/18 1:45,3.36,14.7
6/28/18 2:00,3.32,14.5
6/28/18 2:15,3.34,14.9
6/28/18 2:30,3.37,15
6/28/18 2:45,3.31,14.7
6/28/18 3:00,3.27,14.7
6/28/18 3:15,3.23,14.7
6/28/18 3:30,3.2,14.7
6/28/18 3:45,3.19,14.9
6/28/18 4:00,3.13,14.8
6/28/18 4:15,3.07,14.8
6/28/18 4:30,3.05,14.8
6/28/18 4:45,3,14.8
6/28/18 5:00,2.96,14.9
6/28/18 5:15,2.91,14.9
6/28/18 5:30,2.89,14.9
6/28/18 5:45,2.85,14.9
6/28/18 6:00,2.84,15.1
6/28/18 6:15,2.8,14.9
6/28/18 6:30,2.79,14.9
6/28/18 6:45,2.8,15.3
6/28/18 7:00,2.8,15.1
6/28/18 7:15,2.79,14.9
6/28/18 7:30,2.82,15.1
6/28/18 7:45,2.85,15.3
6/28/18 8:00,2.86,15.1
6/28/18 8:15,2.96,15
6/28/18 8:30,3.21,15.1
6/28/18 8:45,3.53,15.1
6/28/18 9:00,3.82,15.2
6/28/18 9:15,4.07,15
6/28/18 9:30,4.28,15.1
6/28/18 9:45,4.49,15
6/28/18 10:00,4.71,15.1
6/28/18 10:15,4.92,15
6/28/18 10:30,5.23,14.9
6/28/18 10:45,5.54,14.9
6/28/18 11:00,5.91,15.2
6/28/18 11:15,6.24,15.1
6/28/18 11:30,6.57,15.1
6/28/18 11:45,6.89,14.9
6/28/18 12:00,7.21,15
6/28/18 12:15,7.51,15
6/28/18 12:30,7.82,15
6/28/18 12:45,8.08,15.1
6/28/18 13:00,8.38,14.9
6/28/18 13:15,8.62,15
6/28/18 13:30,8.89,14.9
6/28/18 13:45,9.15,14.9
6/28/18 14:00,9.36,14.8
6/28/18 14:15,9.58,14.9
6/28/18 14:30,9.77,14.8
6/28/18 14:45,9.9,14.9
6/28/18 15:00,9.91,14.9
6/28/18 15:15,9.77,14.8
6/28/18 15:30,9.71,14.8
6/28/18 15:45,9.57,14.6
6/28/18 16:00,9.33,14.7
6/28/18 16:15,9.09,14.6
6/28/18 16:30,8.67,14.7
6/28/18 16:45,8.38,14.8
6/28/18 17:00,8.06,14.8
6/28/18 17:15,7.73,14.7
6/28/18 17:30,7.43,14.6
6/28/18 17:45,7.18,14.7
6/28/18 18:00,6.9,14.5
6/28/18 18:15,6.69,14.7
6/28/18 18:30,6.45,14.7
6/28/18 18:45,6.28,14.6
6/28/18 19:00,6.04,14.4
6/28/18 19:15,5.87,14.6
6/28/18 19:30,5.68,14.5
6/28/18 19:45,5.53,14.7
6/28/18 20:00,5.38,14.6
6/28/18 20:15,5.23,14.5
6/28/18 20:30,5.11,14.7
6/28/18 20:45,4.96,14.5
6/28/18 21:00,4.85,14.5
6/28/18 21:15,4.74,14.7
6/28/18 21:30,4.62,14.8
6/28/18 21:45,4.47,14.5
6/28/18 22:00,4.35,14.7
6/28/18 22:15,4.23,14.6
6/28/18 22:30,4.15,15
6/28/18 22:45,4.01,14.7
6/28/18 23:00,3.95,14.6
6/28/18 23:15,3.88,14.6
6/28/18 23:30,3.85,14.6
6/28/18 23:45,3.85,14.8
6/29/18 0:00,3.8,14.7
6/29/18 0:15,3.74,14.5
6/29/18 0:30,3.71,14.5
6/29/18 0:45,3.71,14.9
6/29/18 1:00,3.64,14.6
6/29/18 1:15,3.64,14.7
6/29/18 1:30,3.59,14.7
6/29/18 1:45,3.54,14.8
6/29/18 2:00,3.51,14.8
6/29/18 2:15,3.45,14.8
6/29/18 2:30,3.43,15
6/29/18 2:45,3.39,14.8
6/29/18 3:00,3.37,15
6/29/18 3:15,3.33,15
6/29/18 3:30,3.28,14.9
6/29/18 3:45,3.24,14.9
6/29/18 4:00,3.19,14.9
6/29/18 4:15,3.17,14.9
6/29/18 4:30,3.12,15.1
6/29/18 4:45,3.07,14.8
6/29/18 5:00,3.03,14.8
6/29/18 5:15,2.97,14.9
6/29/18 5:30,2.92,15
6/29/18 5:45,2.89,15.1
6/29/18 6:00,2.84,15.3
6/29/18 6:15,2.79,15.1
6/29/18 6:30,2.76,14.9
6/29/18 6:45,2.75,15.1
6/29/18 7:00,2.72,15.1
6/29/18 7:15,2.72,15.1
6/29/18 7:30,2.75,15.3
6/29/18 7:45,2.76,15.1
6/29/18 8:00,2.77,14.9
6/29/18 8:15,2.8,15.1
6/29/18 8:30,3.03,15
6/29/18 8:45,3.33,15
6/29/18 9:00,3.61,15.1
6/29/18 9:15,3.86,15.1
6/29/18 9:30,4.1,15.2
6/29/18 9:45,4.29,15.1
6/29/18 10:00,4.48,14.9
6/29/18 10:15,4.77,15.2
6/29/18 10:30,4.95,15
6/29/18 10:45,5.19,14.9
6/29/18 11:00,5.43,15.3
6/29/18 11:15,5.54,15
6/29/18 11:30,5.6,15.2
6/29/18 11:45,5.59,15
6/29/18 12:00,5.5,14.9
6/29/18 12:15,5.5,15.2
6/29/18 12:30,5.54,15.2
6/29/18 12:45,5.64,15.2
6/29/18 13:00,5.58,15
6/29/18 13:15,5.63,15.2
6/29/18 13:30,5.61,15.2
6/29/18 13:45,5.65,15.2
6/29/18 14:00,5.7,15.1
6/29/18 14:15,5.78,15.3
6/29/18 14:30,5.98,15.2
6/29/18 14:45,6.11,15.1
6/29/18 15:00,6.09,15.3
6/29/18 15:15,6.11,15.4
6/29/18 15:30,6.04,15.3
6/29/18 15:45,6.05,15.3
6/29/18 16:00,5.93,15.4
6/29/18 16:15,5.88,15.4
6/29/18 16:30,5.92,15.4
6/29/18 16:45,6.04,15.3
6/29/18 17:00,6.01,15.3
6/29/18 17:15,5.97,15.3
6/29/18 17:30,5.81,15.3
6/29/18 17:45,5.53,15.4
6/29/18 18:00,5.37,15.6
6/29/18 18:15,5.19,15.4
6/29/18 18:30,5.03,15.6
6/29/18 18:45,4.87,15.5
6/29/18 19:00,4.7,15.6
6/29/18 19:15,4.56,15.7
6/29/18 19:30,4.36,15.6
6/29/18 19:45,4.23,15.6
6/29/18 20:00,4.1,15.9
6/29/18 20:15,3.98,15.8
6/29/18 20:30,3.84,15.8
6/29/18 20:45,3.71,15.9
6/29/18 21:00,3.6,15.9
6/29/18 21:15,3.47,16
6/29/18 21:30,3.36,15.7
6/29/18 21:45,3.25,15.9
6/29/18 22:00,3.16,16.2
6/29/18 22:15,3.07,16
6/29/18 22:30,2.99,16.2
6/29/18 22:45,2.92,16.1
6/29/18 23:00,2.85,16.1
6/29/18 23:15,2.8,16.3
6/29/18 23:30,2.73,16.2
6/29/18 23:45,2.7,16.4
6/30/18 0:00,2.65,16.4
6/30/18 0:15,2.62,16.2
6/30/18 0:30,2.59,16.4
6/30/18 0:45,2.57,16.3
6/30/18 1:00,2.56,16.3
6/30/18 1:15,2.54,16.3
6/30/18 1:30,2.51,16.3
6/30/18 1:45,2.49,16.3
6/30/18 2:00,2.48,16.3
6/30/18 2:15,2.47,16.5
6/30/18 2:30,2.44,16.3
6/30/18 2:45,2.42,16.3
6/30/18 3:00,2.41,16.4
6/30/18 3:15,2.37,16.4
6/30/18 3:30,2.34,16.6
6/30/18 3:45,2.31,16.6
6/30/18 4:00,2.28,16.4
6/30/18 4:15,2.24,16.4
6/30/18 4:30,2.22,16.5
6/30/18 4:45,2.18,16.3
6/30/18 5:00,2.16,16.5
6/30/18 5:15,2.15,16.5
6/30/18 5:30,2.11,16.5
6/30/18 5:45,2.09,16.5
6/30/18 6:00,2.07,16.5
6/30/18 6:15,2.06,16.4
6/30/18 6:30,2.08,16.5
6/30/18 6:45,2.1,16.5
6/30/18 7:00,2.14,16.5
6/30/18 7:15,2.14,16.5
6/30/18 7:30,2.17,16.7
6/30/18 7:45,2.27,16.8
6/30/18 8:00,2.35,16.7
6/30/18 8:15,2.45,16.7
6/30/18 8:30,2.57,16.6
6/30/18 8:45,2.69,16.6
6/30/18 9:00,2.8,16.5
6/30/18 9:15,3,16.4
6/30/18 9:30,3.27,16.4
6/30/18 9:45,3.52,16.5
6/30/18 10:00,3.88,16.3
6/30/18 10:15,4.22,16.3
6/30/18 10:30,4.55,16.3
6/30/18 10:45,4.76,16.4
6/30/18 11:00,4.97,16.3
6/30/18 11:15,5.19,16.2
6/30/18 11:30,5.44,16.4
6/30/18 11:45,5.5,16.2
6/30/18 12:00,5.63,16.3
6/30/18 12:15,5.81,16.4
6/30/18 12:30,6.19,16.5
6/30/18 12:45,6.67,16.4
6/30/18 13:00,6.82,16.8
6/30/18 13:15,7.18,16.7
6/30/18 13:30,7.58,16.5
6/30/18 13:45,7.84,16.4
6/30/18 14:00,8.2,16.7
6/30/18 14:15,8.51,16.7
6/30/18 14:30,8.59,16.6
6/30/18 14:45,8.74,16.6
6/30/18 15:00,9.04,16.6
6/30/18 15:15,9.33,16.7
6/30/18 15:30,9.31,16.6
6/30/18 15:45,9.16,16.7
6/30/18 16:00,9.08,16.7
6/30/18 16:15,9.06,16.7
6/30/18 16:30,9.01,16.6
6/30/18 16:45,9.08,16.7
6/30/18 17:00,9.22,16.5
6/30/18 17:15,9.35,16.6
6/30/18 17:30,9.42,16.5
6/30/18 17:45,9.3,16.6
6/30/18 18:00,9.21,16.8
6/30/18 18:15,9.02,16.6
6/30/18 18:30,8.74,16.6
6/30/18 18:45,8.3,16.8
6/30/18 19:00,7.8,16.8
6/30/18 19:15,7.38,16.7
6/30/18 19:30,6.89,16.8
6/30/18 19:45,6.47,17
6/30/18 20:00,6.07,17
6/30/18 20:15,5.72,16.9
6/30/18 20:30,5.4,16.9
6/30/18 20:45,5.13,16.9
6/30/18 21:00,4.9,17
6/30/18 21:15,4.69,16.9
6/30/18 21:30,4.51,17
6/30/18 21:45,4.34,17.1
6/30/18 22:00,4.19,17
6/30/18 22:15,4.05,17.1
6/30/18 22:30,3.89,17
6/30/18 22:45,3.76,17.1
6/30/18 23:00,3.64,17.1
6/30/18 23:15,3.51,17.2
6/30/18 23:30,3.39,17.2
6/30/18 23:45,3.28,17.1
7/1/18 0:00,3.2,17.2
7/1/18 0:15,3.12,17.4
7/1/18 0:30,3.05,17.3
7/1/18 0:45,2.98,17.3
7/1/18 1:00,2.91,17
7/1/18 1:15,2.86,17.2
7/1/18 1:30,2.8,17.2
7/1/18 1:45,2.78,17.2
7/1/18 2:00,2.72,17.3
7/1/18 2:15,2.69,17.3
7/1/18 2:30,2.64,17.3
7/1/18 2:45,2.61,17.3
7/1/18 3:00,2.57,17.3
7/1/18 3:15,2.54,17.2
7/1/18 3:30,2.51,17.2
7/1/18 3:45,2.49,17.2
7/1/18 4:00,2.48,17.4
7/1/18 4:15,2.48,17.2
7/1/18 4:30,2.47,17.2
7/1/18 4:45,2.45,17.2
7/1/18 5:00,2.44,17.2
7/1/18 5:15,2.43,17.1
7/1/18 5:30,2.41,17.4
7/1/18 5:45,2.4,17.2
7/1/18 6:00,2.38,17.1
7/1/18 6:15,2.38,17.3
7/1/18 6:30,2.38,17.1
7/1/18 6:45,2.38,17.1
7/1/18 7:00,2.37,17.1
7/1/18 7:15,2.38,17.1
7/1/18 7:30,2.38,17.1
7/1/18 7:45,2.41,17.1
7/1/18 8:00,2.44,17.2
7/1/18 8:15,2.48,17.2
7/1/18 8:30,2.64,17.1
7/1/18 8:45,2.95,17.1
7/1/18 9:00,3.32,16.9
7/1/18 9:15,3.69,17.1
7/1/18 9:30,3.94,17
7/1/18 9:45,4.06,16.9
7/1/18 10:00,4.14,17
7/1/18 10:15,4.2,17
7/1/18 10:30,4.23,16.8
7/1/18 10:45,4.34,16.8
7/1/18 11:00,4.54,16.8
7/1/18 11:15,4.7,16.8
7/1/18 11:30,4.99,16.8
7/1/18 11:45,5.3,16.8
7/1/18 12:00,5.63,16.6
7/1/18 12:15,5.92,16.6
7/1/18 12:30,6.25,16.5
7/1/18 12:45,6.61,16.8
7/1/18 13:00,7.14,16.7
7/1/18 13:15,7.49,17
7/1/18 13:30,8.08,16.9
7/1/18 13:45,8.49,16.8
7/1/18 14:00,8.85,16.9
7/1/18 14:15,9.23,16.9
7/1/18 14:30,9.48,16.9
7/1/18 14:45,9.74,17
7/1/18 15:00,10.08,17
7/1/18 15:15,10.17,16.8
7/1/18 15:30,10.32,16.9
7/1/18 15:45,10.48,16.9
7/1/18 16:00,10.53,16.8
7/1/18 16:15,10.52,16.9
7/1/18 16:30,10.4,16.8
7/1/18 16:45,10.27,16.9
7/1/18 17:00,10.09,16.7
7/1/18 17:15,9.93,16.9
7/1/18 17:30,9.74,16.8
7/1/18 17:45,9.6,16.9
7/1/18 18:00,9.42,17
7/1/18 18:15,9.17,16.9
7/1/18 18:30,8.92,16.9
7/1/18 18:45,8.62,16.8
7/1/18 19:00,8.25,16.8
7/1/18 19:15,7.83,17
7/1/18 19:30,7.34,17.1
7/1/18 19:45,6.91,17
7/1/18 20:00,6.52,17.1
7/1/18 20:15,6.15,17
7/1/18 20:30,5.8,16.9
7/1/18 20:45,5.52,16.8
7/1/18 21:00,5.28,17
7/1/18 21:15,5.08,17.1
7/1/18 21:30,4.89,17
7/1/18 21:45,4.75,16.9
7/1/18 22:00,4.61,17
7/1/18 22:15,4.48,16.9
7/1/18 22:30,4.35,16.9
7/1/18 22:45,4.23,16.8
7/1/18 23:00,4.12,16.9
7/1/18 23:15,4.02,16.9
7/1/18 23:30,3.94,17
7/1/18 23:45,3.86,17
7/2/18 0:00,3.79,17
7/2/18 0:15,3.73,17.1
7/2/18 0:30,3.68,16.9
7/2/18 0:45,3.62,16.8
7/2/18 1:00,3.6,17
7/2/18 1:15,3.58,17
7/2/18 1:30,3.55,17
7/2/18 1:45,3.53,17
7/2/18 2:00,3.52,16.8
7/2/18 2:15,3.51,16.8
7/2/18 2:30,3.51,16.8
7/2/18 2:45,3.51,16.8
7/2/18 3:00,3.48,16.7
7/2/18 3:15,3.47,16.7
7/2/18 3:30,3.46,16.9
7/2/18 3:45,3.45,16.7
7/2/18 4:00,3.43,16.7
7/2/18 4:15,3.41,16.7
7/2/18 4:30,3.4,16.7
7/2/18 4:45,3.39,16.7
7/2/18 5:00,3.37,16.7
7/2/18 5:15,3.34,16.9
7/2/18 5:30,3.31,16.8
7/2/18 5:45,3.3,16.6
7/2/18 6:00,3.27,16.8
7/2/18 6:15,3.25,17
7/2/18 6:30,3.23,16.8
7/2/18 6:45,3.18,16.8
7/2/18 7:00,3.18,16.8
7/2/18 7:15,3.16,16.8
7/2/18 7:30,3.12,16.9
7/2/18 7:45,3.11,16.9
7/2/18 8:00,3.1,16.9
7/2/18 8:15,3.09,16.7
7/2/18 8:30,3.27,16.8
7/2/18 8:45,3.58,16.8
7/2/18 9:00,3.93,16.8
7/2/18 9:15,4.26,16.8
7/2/18 9:30,4.58,16.8
7/2/18 9:45,4.87,16.7
7/2/18 10:00,5.13,16.5
7/2/18 10:15,5.42,16.6
7/2/18 10:30,5.74,16.6
7/2/18 10:45,6.12,16.5
7/2/18 11:00,6.49,16.4
7/2/18 11:15,6.88,16.7
7/2/18 11:30,7.25,16.6
7/2/18 11:45,7.63,16.5
7/2/18 12:00,7.98,16.3
7/2/18 12:15,8.38,16.4
7/2/18 12:30,8.73,16.6
7/2/18 12:45,9.06,16.4
7/2/18 13:00,9.4,16.4
7/2/18 13:15,9.62,16.6
7/2/18 13:30,9.83,16.4
7/2/18 13:45,10.03,16.4
7/2/18 14:00,10.2,16.3
7/2/18 14:15,10.34,16.3
7/2/18 14:30,10.46,16.4
7/2/18 14:45,10.57,16.3
7/2/18 15:00,10.64,16.3
7/2/18 15:15,10.72,16.3
7/2/18 15:30,10.8,16.2
7/2/18 15:45,10.95,16.2
7/2/18 16:00,11,16.1
7/2/18 16:15,11.04,16.1
7/2/18 16:30,11.04,16.1
7/2/18 16:45,10.92,16
7/2/18 17:00,10.7,16.3
7/2/18 17:15,10.37,16.1
7/2/18 17:30,10.18,16.1
7/2/18 17:45,9.79,16.1
7/2/18 18:00,9.51,16.2
