Datetime,Temp.din4,EC.din4
6/28/18 8:15,2.22,12.2
6/28/18 8:30,2.41,12.1
6/28/18 8:45,2.59,12
6/28/18 9:00,2.79,12.1
6/28/18 9:15,2.97,12.1
6/28/18 9:30,3.2,12.1
6/28/18 9:45,3.44,12.1
6/28/18 10:00,3.67,12
6/28/18 10:15,3.9,12.1
6/28/18 10:30,4.11,12.2
6/28/18 10:45,4.34,12.1
6/28/18 11:00,4.55,12.2
6/28/18 11:15,4.77,12.1
6/28/18 11:30,5.02,12.2
6/28/18 11:45,5.29,12.2
6/28/18 12:00,5.53,12.1
6/28/18 12:15,5.78,12.1
6/28/18 12:30,6.01,12.1
6/28/18 12:45,6.23,12.2
6/28/18 13:00,6.4,12.2
6/28/18 13:15,6.58,11.9
6/28/18 13:30,6.69,12.1
6/28/18 13:45,6.81,12
6/28/18 14:00,6.89,12
6/28/18 14:15,6.98,12
6/28/18 14:30,7.05,11.9
6/28/18 14:45,6.95,12
6/28/18 15:00,6.53,12
6/28/18 15:15,6.05,12
6/28/18 15:30,5.89,12
6/28/18 15:45,5.59,11.8
6/28/18 16:00,5.4,11.9
6/28/18 16:15,5.39,11.9
6/28/18 16:30,5.08,11.8
6/28/18 16:45,4.83,11.7
6/28/18 17:00,4.61,11.6
6/28/18 17:15,4.44,11.7
6/28/18 17:30,4.28,11.8
6/28/18 17:45,4.09,11.7
6/28/18 18:00,3.95,11.7
6/28/18 18:15,3.81,11.8
6/28/18 18:30,3.68,11.6
6/28/18 18:45,3.56,11.7
6/28/18 19:00,3.48,11.7
6/28/18 19:15,3.42,11.7
6/28/18 19:30,3.4,11.6
6/28/18 19:45,3.32,11.8
6/28/18 20:00,3.23,11.8
6/28/18 20:15,3.13,11.6
6/28/18 20:30,3.01,11.7
6/28/18 20:45,2.92,11.7
6/28/18 21:00,2.8,11.8
6/28/18 21:15,2.68,11.8
6/28/18 21:30,2.6,11.8
6/28/18 21:45,2.52,11.9
6/28/18 22:00,2.46,11.9
6/28/18 22:15,2.39,11.9
6/28/18 22:30,2.35,11.9
6/28/18 22:45,2.33,11.9
6/28/18 23:00,2.33,11.9
6/28/18 23:15,2.35,11.8
6/28/18 23:30,2.41,11.9
6/28/18 23:45,2.42,11.9
6/29/18 0:00,2.43,11.9
6/29/18 0:15,2.41,11.9
6/29/18 0:30,2.38,11.9
6/29/18 0:45,2.32,11.9
6/29/18 1:00,2.25,11.8
6/29/18 1:15,2.19,11.8
6/29/18 1:30,2.13,11.8
6/29/18 1:45,2.07,11.9
6/29/18 2:00,2.04,12.2
6/29/18 2:15,2,11.9
6/29/18 2:30,1.99,12.1
6/29/18 2:45,1.99,12.1
6/29/18 3:00,1.98,12.1
6/29/18 3:15,1.98,12.1
6/29/18 3:30,1.98,12.1
6/29/18 3:45,1.95,12.1
6/29/18 4:00,1.92,12.1
6/29/18 4:15,1.87,12.1
6/29/18 4:30,1.82,12.1
6/29/18 4:45,1.77,12.1
6/29/18 5:00,1.72,12.2
6/29/18 5:15,1.7,12.2
6/29/18 5:30,1.67,12.4
6/29/18 5:45,1.65,12.4
6/29/18 6:00,1.63,12.4
6/29/18 6:15,1.63,12.4
6/29/18 6:30,1.64,12.4
6/29/18 6:45,1.67,12.4
6/29/18 7:00,1.68,12.2
6/29/18 7:15,1.72,12.2
6/29/18 7:30,1.74,12.3
6/29/18 7:45,1.78,12.3
6/29/18 8:00,1.85,12.3
6/29/18 8:15,1.98,12.3
6/29/18 8:30,2.18,12.2
6/29/18 8:45,2.39,12.3
6/29/18 9:00,2.55,12.2
6/29/18 9:15,2.75,12.3
6/29/18 9:30,2.99,12.4
6/29/18 9:45,3.19,12.1
6/29/18 10:00,3.26,12.3
6/29/18 10:15,3.46,12.2
6/29/18 10:30,3.53,12.4
6/29/18 10:45,3.68,12.3
6/29/18 11:00,3.66,12.5
6/29/18 11:15,3.59,12.3
6/29/18 11:30,3.5,12.4
6/29/18 11:45,3.35,12.4
6/29/18 12:00,3.15,12.5
6/29/18 12:15,3.06,12.5
6/29/18 12:30,3.23,12.5
6/29/18 12:45,3.37,12.4
6/29/18 13:00,3.41,12.6
6/29/18 13:15,3.39,12.6
6/29/18 13:30,3.35,12.6
6/29/18 13:45,3.36,12.6
6/29/18 14:00,3.37,12.6
6/29/18 14:15,3.33,12.6
6/29/18 14:30,3.32,12.6
6/29/18 14:45,3.39,12.8
6/29/18 15:00,3.39,12.6
6/29/18 15:15,3.39,12.8
6/29/18 15:30,3.4,12.6
6/29/18 15:45,3.47,12.7
6/29/18 16:00,3.37,12.8
6/29/18 16:15,3.34,12.8
6/29/18 16:30,3.32,13
6/29/18 16:45,3.3,12.8
6/29/18 17:00,3.24,13
6/29/18 17:15,3.2,12.8
6/29/18 17:30,3.22,12.8
6/29/18 17:45,3.16,12.9
6/29/18 18:00,3.09,12.9
6/29/18 18:15,3.01,12.7
6/29/18 18:30,2.92,12.8
6/29/18 18:45,2.83,12.8
6/29/18 19:00,2.76,12.8
6/29/18 19:15,2.67,12.9
6/29/18 19:30,2.55,12.9
6/29/18 19:45,2.45,13
6/29/18 20:00,2.33,13
6/29/18 20:15,2.21,13.2
6/29/18 20:30,2.09,13.1
6/29/18 20:45,2.01,13.1
6/29/18 21:00,1.93,13.2
6/29/18 21:15,1.86,13.2
6/29/18 21:30,1.8,13.2
6/29/18 21:45,1.74,13.3
6/29/18 22:00,1.67,13.5
6/29/18 22:15,1.61,13.3
6/29/18 22:30,1.54,13.5
6/29/18 22:45,1.51,13.5
6/29/18 23:00,1.46,13.6
6/29/18 23:15,1.43,13.6
6/29/18 23:30,1.39,13.6
6/29/18 23:45,1.38,13.6
6/30/18 0:00,1.37,13.6
6/30/18 0:15,1.36,14
6/30/18 0:30,1.37,13.6
6/30/18 0:45,1.36,13.6
6/30/18 1:00,1.36,13.6
6/30/18 1:15,1.36,13.6
6/30/18 1:30,1.34,13.6
6/30/18 1:45,1.32,13.6
6/30/18 2:00,1.31,13.6
6/30/18 2:15,1.27,13.6
6/30/18 2:30,1.24,13.6
6/30/18 2:45,1.23,13.6
6/30/18 3:00,1.21,13.7
6/30/18 3:15,1.2,13.7
6/30/18 3:30,1.19,13.7
6/30/18 3:45,1.17,13.7
6/30/18 4:00,1.16,13.7
6/30/18 4:15,1.13,13.7
6/30/18 4:30,1.11,13.7
6/30/18 4:45,1.09,13.7
6/30/18 5:00,1.06,13.7
6/30/18 5:15,1.04,13.7
6/30/18 5:30,1.01,13.7
6/30/18 5:45,1,13.9
6/30/18 6:00,0.99,13.8
6/30/18 6:15,0.99,13.8
6/30/18 6:30,1.03,13.7
6/30/18 6:45,1.07,13.9
6/30/18 7:00,1.11,13.9
6/30/18 7:15,1.16,13.9
6/30/18 7:30,1.24,13.8
6/30/18 7:45,1.36,13.8
6/30/18 8:00,1.45,13.7
6/30/18 8:15,1.55,13.7
6/30/18 8:30,1.73,13.8
6/30/18 8:45,1.86,13.7
6/30/18 9:00,1.87,13.7
6/30/18 9:15,1.92,13.7
6/30/18 9:30,2.17,13.8
6/30/18 9:45,2.34,13.7
6/30/18 10:00,2.56,13.8
6/30/18 10:15,2.86,13.8
6/30/18 10:30,3.16,13.9
6/30/18 10:45,3.47,13.9
6/30/18 11:00,3.7,13.8
6/30/18 11:15,3.7,14
6/30/18 11:30,3.84,14
6/30/18 11:45,3.89,13.9
6/30/18 12:00,3.95,13.9
6/30/18 12:15,4.17,13.8
6/30/18 12:30,4.44,13.9
6/30/18 12:45,4.55,13.8
6/30/18 13:00,4.93,13.8
6/30/18 13:15,5.36,13.8
6/30/18 13:30,5.71,13.8
6/30/18 13:45,5.52,13.9
6/30/18 14:00,5.84,14
6/30/18 14:15,6.07,13.9
6/30/18 14:30,5.97,13.9
6/30/18 14:45,5.83,14
6/30/18 15:00,5.89,13.9
6/30/18 15:15,6.37,13.7
6/30/18 15:30,6.71,13.8
6/30/18 15:45,6.8,14
6/30/18 16:00,6.78,13.9
6/30/18 16:15,6.71,14.1
6/30/18 16:30,6.59,14.1
6/30/18 16:45,6.46,13.9
6/30/18 17:00,6.3,13.8
6/30/18 17:15,5.92,13.9
6/30/18 17:30,5.65,14
6/30/18 17:45,5.37,14
6/30/18 18:00,5.13,13.9
6/30/18 18:15,4.89,14
6/30/18 18:30,4.59,14.1
6/30/18 18:45,4.29,13.9
6/30/18 19:00,4.04,14
6/30/18 19:15,3.81,14.1
6/30/18 19:30,3.57,14.2
6/30/18 19:45,3.41,14.3
6/30/18 20:00,3.24,14.2
6/30/18 20:15,3.1,14.3
6/30/18 20:30,2.93,14.2
6/30/18 20:45,2.78,14.2
6/30/18 21:00,2.62,14.3
6/30/18 21:15,2.48,14.4
6/30/18 21:30,2.35,14.4
6/30/18 21:45,2.25,14.5
6/30/18 22:00,2.15,14.3
6/30/18 22:15,2.08,14.4
6/30/18 22:30,2.01,14.4
6/30/18 22:45,1.93,14.4
6/30/18 23:00,1.87,14.5
6/30/18 23:15,1.8,14.3
6/30/18 23:30,1.77,14.3
6/30/18 23:45,1.7,14.4
7/1/18 0:00,1.64,14.4
7/1/18 0:15,1.61,14.4
7/1/18 0:30,1.57,14.4
7/1/18 0:45,1.55,14.4
7/1/18 1:00,1.5,14.4
7/1/18 1:15,1.48,14.5
7/1/18 1:30,1.46,14.5
7/1/18 1:45,1.45,14.5
7/1/18 2:00,1.44,14.5
7/1/18 2:15,1.43,14.5
7/1/18 2:30,1.43,14.5
7/1/18 2:45,1.43,14.5
7/1/18 3:00,1.41,14.3
7/1/18 3:15,1.4,14.5
7/1/18 3:30,1.39,14.5
7/1/18 3:45,1.37,14.5
7/1/18 4:00,1.37,14.5
7/1/18 4:15,1.36,14.3
7/1/18 4:30,1.34,14.3
7/1/18 4:45,1.34,14.3
7/1/18 5:00,1.32,14.5
7/1/18 5:15,1.31,14.5
7/1/18 5:30,1.3,14.5
7/1/18 5:45,1.27,14.6
7/1/18 6:00,1.3,14.5
7/1/18 6:15,1.3,14.5
7/1/18 6:30,1.31,14.5
7/1/18 6:45,1.31,14.4
7/1/18 7:00,1.33,14.3
7/1/18 7:15,1.34,14.5
7/1/18 7:30,1.37,14.3
7/1/18 7:45,1.39,14.3
7/1/18 8:00,1.41,14.3
7/1/18 8:15,1.5,14.3
7/1/18 8:30,1.73,14.2
7/1/18 8:45,2.01,14
7/1/18 9:00,2.29,14.1
7/1/18 9:15,2.59,14
7/1/18 9:30,2.81,14.2
7/1/18 9:45,2.92,14
7/1/18 10:00,3.09,14.1
7/1/18 10:15,3.27,14
7/1/18 10:30,3.48,13.9
7/1/18 10:45,3.77,14.2
7/1/18 11:00,4.08,14.2
7/1/18 11:15,4.32,14.3
7/1/18 11:30,4.57,14.8
7/1/18 11:45,4.78,14.2
7/1/18 12:00,5.04,14.3
7/1/18 12:15,5.13,14.1
7/1/18 12:30,5.27,14.2
7/1/18 12:45,5.45,14.1
7/1/18 13:00,5.64,14
7/1/18 13:15,5.84,14.1
7/1/18 13:30,6,14.1
7/1/18 13:45,6.25,14.3
7/1/18 14:00,6.27,14.3
7/1/18 14:15,6.32,14.2
7/1/18 14:30,6.27,14.3
7/1/18 14:45,6.17,14.3
7/1/18 15:00,5.98,14.4
7/1/18 15:15,6.04,14.4
7/1/18 15:30,6.13,14
7/1/18 15:45,6.23,14.3
7/1/18 16:00,6.3,14.2
7/1/18 16:15,6.33,14.2
7/1/18 16:30,6.27,14.3
7/1/18 16:45,6.2,14.3
7/1/18 17:00,6.05,14
7/1/18 17:15,5.89,14.1
7/1/18 17:30,5.72,14.2
7/1/18 17:45,5.54,14.2
7/1/18 18:00,5.36,14.2
7/1/18 18:15,5.16,14.1
7/1/18 18:30,4.84,14
7/1/18 18:45,4.5,14.2
7/1/18 19:00,4.25,14.1
7/1/18 19:15,4.05,14.2
7/1/18 19:30,3.89,14.1
7/1/18 19:45,3.76,14.2
7/1/18 20:00,3.64,14.2
7/1/18 20:15,3.54,14.1
7/1/18 20:30,3.42,14.1
7/1/18 20:45,3.3,14.4
7/1/18 21:00,3.19,14.1
7/1/18 21:15,3.07,14.1
7/1/18 21:30,2.95,14.2
7/1/18 21:45,2.86,14.2
7/1/18 22:00,2.78,14.2
7/1/18 22:15,2.69,14.3
7/1/18 22:30,2.62,14.3
7/1/18 22:45,2.55,14.3
7/1/18 23:00,2.49,14.2
7/1/18 23:15,2.45,14.2
7/1/18 23:30,2.42,14.2
7/1/18 23:45,2.39,14.2
7/2/18 0:00,2.36,14.1
7/2/18 0:15,2.35,14.1
7/2/18 0:30,2.33,14.1
7/2/18 0:45,2.33,14.1
7/2/18 1:00,2.32,14.1
7/2/18 1:15,2.31,13.9
7/2/18 1:30,2.31,13.9
7/2/18 1:45,2.31,13.9
7/2/18 2:00,2.29,13.9
7/2/18 2:15,2.31,14.1
7/2/18 2:30,2.31,14.1
7/2/18 2:45,2.32,14.4
7/2/18 3:00,2.32,14.1
7/2/18 3:15,2.32,14.1
7/2/18 3:30,2.31,13.9
7/2/18 3:45,2.31,14.1
7/2/18 4:00,2.29,13.9
7/2/18 4:15,2.28,13.9
7/2/18 4:30,2.28,13.9
7/2/18 4:45,2.27,14.1
7/2/18 5:00,2.25,13.9
7/2/18 5:15,2.22,13.9
7/2/18 5:30,2.2,14
7/2/18 5:45,2.17,14.1
7/2/18 6:00,2.14,14
7/2/18 6:15,2.11,14.2
7/2/18 6:30,2.08,14
7/2/18 6:45,2.06,14
7/2/18 7:00,2.02,14
7/2/18 7:15,2,14
7/2/18 7:30,1.98,14.1
7/2/18 7:45,1.94,14.1
7/2/18 8:00,1.94,14.1
7/2/18 8:15,1.97,14.1
7/2/18 8:30,2.17,14
7/2/18 8:45,2.45,13.8
7/2/18 9:00,2.73,13.9
7/2/18 9:15,3.02,13.8
7/2/18 9:30,3.28,13.8
7/2/18 9:45,3.53,13.9
7/2/18 10:00,3.83,13.6
7/2/18 10:15,4.2,13.6
7/2/18 10:30,4.52,13.7
7/2/18 10:45,4.84,13.7
7/2/18 11:00,5.15,13.6
7/2/18 11:15,5.46,13.6
7/2/18 11:30,5.77,13.7
7/2/18 11:45,6.03,13.6
7/2/18 12:00,6.21,13.5
7/2/18 12:15,6.17,13.7
7/2/18 12:30,6.14,13.5
7/2/18 12:45,6.1,13.5
7/2/18 13:00,6.06,13.5
7/2/18 13:15,6.27,13.8
7/2/18 13:30,6.53,13.8
7/2/18 13:45,6.77,13.7
7/2/18 14:00,7.05,13.5
7/2/18 14:15,7.38,13.4
7/2/18 14:30,7.63,13.6
7/2/18 14:45,7.82,13.5
7/2/18 15:00,7.96,13.4
7/2/18 15:15,8,13.3
7/2/18 15:30,8.02,13.4
7/2/18 15:45,7.97,13.4
7/2/18 16:00,7.76,13.2
7/2/18 16:15,7.53,13.5
7/2/18 16:30,7.28,13.4
7/2/18 16:45,6.99,13.2
7/2/18 17:00,6.81,13.3
7/2/18 17:15,6.61,13
7/2/18 17:30,6.4,13.1
7/2/18 17:45,6.19,13
7/2/18 18:00,5.98,13.1
7/2/18 18:15,5.79,13
7/2/18 18:30,5.52,13
7/2/18 18:45,5.27,12.9
7/2/18 19:00,5.12,12.9
7/2/18 19:15,4.98,12.8
7/2/18 19:30,4.82,12.9
7/2/18 19:45,4.61,13
7/2/18 20:00,4.41,12.9
7/2/18 20:15,4.25,12.9
7/2/18 20:30,4.09,12.8
7/2/18 20:45,3.85,12.8
