Datetime,Temp,EC
7/1/18 14:00,3.91,18.3
7/1/18 15:00,3.93,15.1
7/1/18 16:00,3.85,15.1
7/1/18 17:00,3.96,14.8
7/1/18 18:00,3.68,15
7/1/18 19:00,3.01,14
7/1/18 20:00,2.37,13.9
7/1/18 21:00,1.94,15
7/1/18 22:00,1.59,15.7
7/1/18 23:00,1.4,15.4
7/2/18 0:00,1.33,16
7/2/18 1:00,1.33,15.6
7/2/18 2:00,1.37,16.5
7/2/18 3:00,1.38,15.6
7/2/18 4:00,1.38,15.8
7/2/18 5:00,1.29,16
7/2/18 6:00,1.14,15.9
7/2/18 7:00,1.03,16.3
7/2/18 8:00,0.96,14.5
7/2/18 9:00,1.63,16.2
7/2/18 10:00,2.37,15.5
7/2/18 11:00,3.7,14
7/2/18 12:00,4.69,14.1
7/2/18 13:00,5.14,15.7
7/2/18 14:00,5.93,14.6
7/2/18 15:00,6.52,14.9
7/2/18 16:00,6.33,13.4
7/2/18 17:00,6.01,12.9
7/2/18 18:00,5.49,12.2
7/2/18 19:00,4.29,11.6
7/2/18 20:00,3.09,11.1
7/2/18 21:00,2.47,11.2
7/2/18 22:00,2.12,11.5
7/2/18 23:00,1.94,11.4
7/3/18 0:00,1.81,11
7/3/18 1:00,1.75,10.9
7/3/18 2:00,1.71,10.9
7/3/18 3:00,1.63,10.9
7/3/18 4:00,1.53,10.8
7/3/18 5:00,1.42,10.8
7/3/18 6:00,1.3,10.9
7/3/18 7:00,1.17,10.9
7/3/18 8:00,1.05,10.8
7/3/18 9:00,1.62,10.7
7/3/18 10:00,2.19,10.6
7/3/18 11:00,3.26,10.6
7/3/18 12:00,3.75,10.6
7/3/18 13:00,3.66,10.6
7/3/18 14:00,2.93,10.8
7/3/18 15:00,2.62,10.8
7/3/18 16:00,2.43,10.7
7/3/18 17:00,2.24,10.5
7/3/18 18:00,2.32,10.5
7/3/18 19:00,2.24,10.5
7/3/18 20:00,2.02,10.6
7/3/18 21:00,1.7,10.7
7/3/18 22:00,1.4,10.8
7/3/18 23:00,1.17,10.9
7/4/18 0:00,0.96,10.8
7/4/18 1:00,0.83,10.8
7/4/18 2:00,0.75,10.7
7/4/18 3:00,0.67,10.7
7/4/18 4:00,0.62,10.9
7/4/18 5:00,0.64,10.9
7/4/18 6:00,0.65,10.9
7/4/18 7:00,0.71,10.9
7/4/18 8:00,0.77,10.7
7/4/18 9:00,1.5,10.8
7/4/18 10:00,2.25,10.5
7/4/18 11:00,3.74,10.6
7/4/18 12:00,5.36,10.7
7/4/18 13:00,6.52,10.9
7/4/18 14:00,7.23,10.9
7/4/18 15:00,7.4,10.9
7/4/18 16:00,6.38,10.7
7/4/18 17:00,5.41,10.6
7/4/18 18:00,4.85,10.2
7/4/18 19:00,3.77,10.4
7/4/18 20:00,2.61,10.4
7/4/18 21:00,2.07,10.2
7/4/18 22:00,1.79,10.1
7/4/18 23:00,1.66,10.2
7/5/18 0:00,1.62,10.2
7/5/18 1:00,1.45,10.3
7/5/18 2:00,1.26,10.3
7/5/18 3:00,1.18,10.2
7/5/18 4:00,1.12,10.2
7/5/18 5:00,1.03,10
7/5/18 6:00,0.93,10.1
7/5/18 7:00,0.92,10.1
7/5/18 8:00,0.99,9.9
7/5/18 9:00,1.55,11
7/5/18 10:00,2.27,11.1
7/5/18 11:00,3.87,12.4
7/5/18 12:00,5.3,13.4
7/5/18 13:00,6.19,13.5
7/5/18 14:00,6.93,13.7
7/5/18 15:00,6.67,13.8
7/5/18 16:00,5.16,13.9
7/5/18 17:00,4.15,13.3
7/5/18 18:00,3.71,13.2
7/5/18 19:00,3.1,13.2
7/5/18 20:00,2.41,13.5
7/5/18 21:00,2.15,13.8
7/5/18 22:00,2.03,13.7
7/5/18 23:00,1.92,13.7
7/6/18 0:00,1.73,13.6
7/6/18 1:00,1.59,13.7
7/6/18 2:00,1.5,13.7
7/6/18 3:00,1.42,13.6
7/6/18 4:00,1.41,13.6
7/6/18 5:00,1.34,13.8
7/6/18 6:00,1.5,13.7
7/6/18 7:00,1.61,13.7
7/6/18 8:00,1.7,13.6
7/6/18 9:00,2.32,13.5
7/6/18 10:00,2.73,13.4
7/6/18 11:00,3.44,13.6
7/6/18 12:00,4.78,13.7
7/6/18 13:00,6.1,13.5
7/6/18 14:00,6.71,13.5
7/6/18 15:00,6.22,13.3
7/6/18 16:00,5.67,12.9
7/6/18 17:00,4.74,12.8
7/6/18 18:00,3.89,12.7
7/6/18 19:00,3.18,12.7
7/6/18 20:00,2.37,12.6
7/6/18 21:00,1.95,12.6
7/6/18 22:00,1.7,12.5
7/6/18 23:00,1.54,12.6
7/7/18 0:00,1.54,12.4
7/7/18 1:00,1.58,12.6
7/7/18 2:00,1.59,12.6
7/7/18 3:00,1.49,12.6
7/7/18 4:00,1.41,12.7
7/7/18 5:00,1.36,12.5
7/7/18 6:00,1.36,12.7
7/7/18 7:00,1.37,12.9
7/7/18 8:00,1.49,12.6
7/7/18 9:00,2.14,12.7
7/7/18 10:00,2.8,12.8
7/7/18 11:00,4.4,12.7
7/7/18 12:00,5.68,12.7
7/7/18 13:00,6.5,12.7
7/7/18 14:00,6.72,12.8
7/7/18 15:00,6.34,12.3
7/7/18 16:00,5.77,12.1
7/7/18 17:00,5.15,11.8
7/7/18 18:00,3.81,11.9
7/7/18 19:00,2.96,12.1
7/7/18 20:00,2.37,11.7
7/7/18 21:00,2.06,11.9
7/7/18 22:00,1.78,11.8
7/7/18 23:00,1.66,11.6
7/8/18 0:00,1.7,11.6
7/8/18 1:00,1.74,11.8
7/8/18 2:00,1.71,11.8
7/8/18 3:00,1.74,12
7/8/18 4:00,1.74,12
7/8/18 5:00,1.71,12
7/8/18 6:00,1.66,12
7/8/18 7:00,1.66,12
7/8/18 8:00,1.67,12.2
7/8/18 9:00,2.15,12.4
7/8/18 10:00,2.64,12.4
7/8/18 11:00,4.17,12.3
7/8/18 12:00,5.22,12.4
7/8/18 13:00,5.96,12.5
7/8/18 14:00,6.45,12.5
7/8/18 15:00,6.38,12.3
7/8/18 16:00,5.89,12.2
7/8/18 17:00,5.26,11.9
7/8/18 18:00,4.29,11.9
7/8/18 19:00,3.38,11.9
7/8/18 20:00,2.88,11.7
7/8/18 21:00,2.81,12.1
7/8/18 22:00,2.72,11.8
7/8/18 23:00,2.31,11.8
7/9/18 0:00,2.19,11.6
7/9/18 1:00,2.07,11.9
7/9/18 2:00,1.9,11.7
7/9/18 3:00,1.83,11.9
7/9/18 4:00,1.83,11.9
7/9/18 5:00,1.7,12
7/9/18 6:00,1.58,12
7/9/18 7:00,1.51,12.1
7/9/18 8:00,1.75,12
7/9/18 9:00,2.68,11.8
7/9/18 10:00,3.39,11.9
7/9/18 11:00,4.36,12.1
7/9/18 12:00,4.73,12.1
7/9/18 13:00,4.96,12
7/9/18 14:00,5.1,12.1
7/9/18 15:00,5.74,12.1
7/9/18 16:00,4.91,11.9
7/9/18 17:00,4.22,11.8
7/9/18 18:00,4.01,11.7
7/9/18 19:00,3.6,11.8
7/9/18 20:00,3.03,11.9
7/9/18 21:00,2.89,11.7
7/9/18 22:00,2.61,11.7
7/9/18 23:00,2.29,11.8
7/10/18 0:00,2.19,11.8
7/10/18 1:00,2.04,11.7
7/10/18 2:00,1.88,11.7
7/10/18 3:00,1.75,11.8
7/10/18 4:00,1.74,11.8
7/10/18 5:00,1.86,11.9
7/10/18 6:00,1.87,11.9
7/10/18 7:00,1.96,11.9
7/10/18 8:00,2.2,11.8
7/10/18 9:00,2.61,11.7
7/10/18 10:00,2.93,12.1
7/10/18 11:00,3.95,11.9
7/10/18 12:00,5.04,11.8
7/10/18 13:00,5.39,11.9
7/10/18 14:00,4.7,11.9
7/10/18 15:00,4.58,11.5
7/10/18 16:00,5.24,11.3
7/10/18 17:00,4.04,11.3
7/10/18 18:00,3.25,11.3
7/10/18 19:00,3.07,11
7/10/18 20:00,2.77,11.1
7/10/18 21:00,2.39,11
7/10/18 22:00,2.37,11
7/10/18 23:00,2.31,11.2
7/11/18 0:00,2.12,11.3
7/11/18 1:00,1.98,11.3
7/11/18 2:00,2.07,11.3
7/11/18 3:00,2.04,11.3
7/11/18 4:00,2.02,11.3
7/11/18 5:00,2.06,11.3
7/11/18 6:00,2.15,11.5
7/11/18 7:00,2.27,11.4
7/11/18 8:00,2.62,11.5
7/11/18 9:00,2.72,11.4
7/11/18 10:00,3.51,11.3
7/11/18 11:00,4.89,11.4
7/11/18 12:00,4.61,11.5
7/11/18 13:00,4.29,11.4
7/11/18 14:00,3.75,11.4
7/11/18 15:00,3.31,11.4
7/11/18 16:00,3.89,11
7/11/18 17:00,3.74,11.3
7/11/18 18:00,3.5,11.3
7/11/18 19:00,2.9,11.4
7/11/18 20:00,2.55,11.3
7/11/18 21:00,2.39,11.4
7/11/18 22:00,2.07,11.9
7/11/18 23:00,1.83,11.9
7/12/18 0:00,1.69,12
7/12/18 1:00,1.7,12.5
7/12/18 2:00,1.59,12.6
7/12/18 3:00,1.43,12.6
7/12/18 4:00,1.38,12.9
7/12/18 5:00,1.4,12.8
7/12/18 6:00,1.38,12.9
7/12/18 7:00,1.3,12.9
7/12/18 8:00,1.29,12.9
7/12/18 9:00,1.78,12.9
7/12/18 10:00,2.21,12.9
7/12/18 11:00,2.94,12.9
7/12/18 12:00,4.38,13.2
7/12/18 13:00,5.34,13.2
7/12/18 14:00,6.19,13
7/12/18 15:00,6.04,13.1
7/12/18 16:00,5.89,12.7
7/12/18 17:00,5.26,12.7
7/12/18 18:00,4.73,12.6
7/12/18 19:00,3.79,12.4
7/12/18 20:00,2.94,12.8
7/12/18 21:00,2.52,12.8
7/12/18 22:00,2.25,12.5
7/12/18 23:00,2.08,12.6
7/13/18 0:00,1.92,12.6
7/13/18 1:00,1.84,12.5
7/13/18 2:00,1.75,12.7
7/13/18 3:00,1.53,12.8
7/13/18 4:00,1.36,12.7
7/13/18 5:00,1.21,12.6
7/13/18 6:00,1.09,12.8
7/13/18 7:00,1.01,12.6
7/13/18 8:00,0.97,12.8
7/13/18 9:00,1.42,12.8
7/13/18 10:00,1.86,12.8
7/13/18 11:00,3.71,12.6
7/13/18 12:00,5.14,12.9
7/13/18 13:00,6.17,13
7/13/18 14:00,6.86,13.1
7/13/18 15:00,7.2,13.1
7/13/18 16:00,7.19,13
7/13/18 17:00,6.88,12.8
7/13/18 18:00,6.27,12.5
7/13/18 19:00,4.73,12.9
7/13/18 20:00,3.59,12.7
7/13/18 21:00,3.11,12.7
7/13/18 22:00,2.78,12.7
7/13/18 23:00,2.57,12.7
7/14/18 0:00,2.36,12.6
7/14/18 1:00,2.15,12.5
7/14/18 2:00,2.1,12.6
7/14/18 3:00,1.94,12.6
7/14/18 4:00,1.75,12.7
7/14/18 5:00,1.61,12.8
7/14/18 6:00,1.43,12.8
7/14/18 7:00,1.28,12.9
7/14/18 8:00,1.25,12.9
7/14/18 9:00,1.78,12.7
7/14/18 10:00,2.41,12.8
7/14/18 11:00,4.03,12.5
7/14/18 12:00,5.04,12.8
7/14/18 13:00,5.18,12.9
7/14/18 14:00,5.41,13.2
7/14/18 15:00,6.21,13
7/14/18 16:00,6.05,13.1
7/14/18 17:00,5.35,13.2
7/14/18 18:00,4.86,13
7/14/18 19:00,4.29,13.1
7/14/18 20:00,3.87,12.9
7/14/18 21:00,3.37,13.1
7/14/18 22:00,2.96,13.3
7/14/18 23:00,2.68,13
7/15/18 0:00,2.49,12.9
7/15/18 1:00,2.33,13
7/15/18 2:00,2.14,13.1
7/15/18 3:00,1.96,13
7/15/18 4:00,1.78,13.1
7/15/18 5:00,1.65,13.1
7/15/18 6:00,1.54,13.2
7/15/18 7:00,1.5,13
7/15/18 8:00,1.53,13
7/15/18 9:00,2.12,12.9
7/15/18 10:00,2.66,12.9
7/15/18 11:00,4.42,12.7
7/15/18 12:00,6.12,13
7/15/18 13:00,7.4,13
7/15/18 14:00,8.14,13.1
7/15/18 15:00,8.46,13
7/15/18 16:00,8.31,12.7
7/15/18 17:00,7.11,12.7
7/15/18 18:00,6.3,12.3
7/15/18 19:00,5.06,12.3
7/15/18 20:00,4.08,12.2
7/15/18 21:00,3.54,12.2
7/15/18 22:00,3.18,12.2
7/15/18 23:00,2.93,12.1
7/16/18 0:00,2.78,12
7/16/18 1:00,2.62,11.8
7/16/18 2:00,2.49,11.7
7/16/18 3:00,2.43,11.9
7/16/18 4:00,2.31,11.9
7/16/18 5:00,2.28,12
7/16/18 6:00,2.21,12
7/16/18 7:00,2.19,11.8
7/16/18 8:00,2.32,11.8
7/16/18 9:00,2.72,11.8
7/16/18 10:00,3.18,12
7/16/18 11:00,3.58,12.2
7/16/18 12:00,3.97,12.2
7/16/18 13:00,5.65,12.3
7/16/18 14:00,7.07,12.4
7/16/18 15:00,7.17,12.5
7/16/18 16:00,6.64,12.5
7/16/18 17:00,6.86,12.2
7/16/18 18:00,6.39,12.3
7/16/18 19:00,5.15,12.3
7/16/18 20:00,4.29,12.1
7/16/18 21:00,3.87,12.2
7/16/18 22:00,3.5,12.4
7/16/18 23:00,3.09,11.8
7/17/18 0:00,2.8,11.8
7/17/18 1:00,2.64,11.8
7/17/18 2:00,2.6,11.8
7/17/18 3:00,2.44,11.9
7/17/18 4:00,2.39,11.9
7/17/18 5:00,2.48,11.9
7/17/18 6:00,2.49,11.9
7/17/18 7:00,2.51,11.9
7/17/18 8:00,2.72,11.8
7/17/18 9:00,3.07,11.8
7/17/18 10:00,3.27,11.9
7/17/18 11:00,3.99,12.2
7/17/18 12:00,5.6,12.1
7/17/18 13:00,6.82,12.2
7/17/18 14:00,6.83,12.2
7/17/18 15:00,7.21,12.2
7/17/18 16:00,6.84,12.2
7/17/18 17:00,5.69,11.9
7/17/18 18:00,5.36,11.7
7/17/18 19:00,4.65,11.6
7/17/18 20:00,4.09,11.7
7/17/18 21:00,3.46,11.5
7/17/18 22:00,2.86,11.7
7/17/18 23:00,2.65,11.5
7/18/18 0:00,2.56,11.7
7/18/18 1:00,2.43,11.5
7/18/18 2:00,2.25,11.6
7/18/18 3:00,2.19,11.6
7/18/18 4:00,2.12,11.7
7/18/18 5:00,1.99,11.7
7/18/18 6:00,1.9,11.7
7/18/18 7:00,1.86,11.8
7/18/18 8:00,1.86,11.8
7/18/18 9:00,2.24,11.6
7/18/18 10:00,2.64,11.8
7/18/18 11:00,4.32,11.6
7/18/18 12:00,5.81,11.9
7/18/18 13:00,6.84,12
7/18/18 14:00,7.45,12.1
7/18/18 15:00,7.64,11.9
7/18/18 16:00,7.33,11.7
7/18/18 17:00,7.15,11.6
7/18/18 18:00,6.71,11.6
7/18/18 19:00,5.28,11.7
7/18/18 20:00,4.37,11.6
7/18/18 21:00,3.81,11.6
7/18/18 22:00,3.44,11.5
7/18/18 23:00,3.14,11.5
7/19/18 0:00,3.02,11.3
7/19/18 1:00,2.98,11.5
7/19/18 2:00,2.85,11.6
7/19/18 3:00,2.7,11.5
7/19/18 4:00,2.55,11.7
7/19/18 5:00,2.29,11.8
7/19/18 6:00,2.14,11.8
7/19/18 7:00,2.07,11.9
7/19/18 8:00,2,11.7
7/19/18 9:00,2.33,11.8
7/19/18 10:00,2.73,12.1
7/19/18 11:00,4.36,11.9
7/19/18 12:00,5.89,12
7/19/18 13:00,6.91,12.1
7/19/18 14:00,7.62,12.4
7/19/18 15:00,8.01,12.2
7/19/18 16:00,8.05,11.9
7/19/18 17:00,7.69,11.9
7/19/18 18:00,7.05,11.6
7/19/18 19:00,5.37,12
7/19/18 20:00,4.25,11.8
7/19/18 21:00,3.62,11.6
7/19/18 22:00,3.21,11.6
7/19/18 23:00,2.9,11.7
7/20/18 0:00,2.72,11.6
7/20/18 1:00,2.62,11.7
7/20/18 2:00,2.55,11.7
7/20/18 3:00,2.49,11.7
7/20/18 4:00,2.44,11.7
7/20/18 5:00,2.41,11.7
7/20/18 6:00,2.37,12.1
7/20/18 7:00,2.52,11.9
7/20/18 8:00,2.68,11.8
7/20/18 9:00,3.03,12
7/20/18 10:00,3.43,12.2
7/20/18 11:00,4.87,12
7/20/18 12:00,6.54,12.3
7/20/18 13:00,7.69,12.3
7/20/18 14:00,8.39,12.4
7/20/18 15:00,8.68,12.1
7/20/18 16:00,8.61,12
7/20/18 17:00,8.02,11.9
7/20/18 18:00,7.42,11.5
7/20/18 19:00,5.93,11.8
7/20/18 20:00,4.93,11.7
7/20/18 21:00,4.37,11.6
7/20/18 22:00,3.95,11.4
7/20/18 23:00,3.74,11.3
7/21/18 0:00,3.59,11.3
7/21/18 1:00,3.43,11.4
7/21/18 2:00,3.31,11.2
7/21/18 3:00,3.22,11.4
7/21/18 4:00,3.21,11.4
7/21/18 5:00,3.09,11.5
7/21/18 6:00,2.99,11.5
7/21/18 7:00,3.01,11.5
7/21/18 8:00,3.09,11.5
7/21/18 9:00,3.15,11.6
7/21/18 10:00,3.44,11.7
7/21/18 11:00,4.09,11.7
7/21/18 12:00,5.12,11.8
7/21/18 13:00,6.26,11.9
7/21/18 14:00,6.66,12.2
7/21/18 15:00,5.96,12.1
7/21/18 16:00,5.74,12.1
7/21/18 17:00,5.72,12.1
7/21/18 18:00,5.57,12
7/21/18 19:00,5.18,11.8
7/21/18 20:00,4.49,12
7/21/18 21:00,4.07,12
7/21/18 22:00,3.76,11.8
7/21/18 23:00,3.62,11.6
7/22/18 0:00,3.64,11.5
7/22/18 1:00,3.7,11.4
7/22/18 2:00,3.7,11.6
7/22/18 3:00,3.46,11.7
7/22/18 4:00,3.06,11.5
7/22/18 5:00,2.76,11.6
7/22/18 6:00,2.55,11.7
7/22/18 7:00,2.43,11.5
7/22/18 8:00,2.37,11.6
7/22/18 9:00,2.43,11.5
7/22/18 10:00,2.64,11.5
7/22/18 11:00,2.89,11.6
7/22/18 12:00,4.46,11.5
7/22/18 13:00,5.89,11.7
7/22/18 14:00,6.33,11.7
7/22/18 15:00,5.96,12
7/22/18 16:00,4.95,12.2
7/22/18 17:00,4.4,11.9
7/22/18 18:00,4.18,11.8
7/22/18 19:00,4.03,11.7
7/22/18 20:00,3.72,11.8
7/22/18 21:00,3.27,11.8
7/22/18 22:00,2.9,12.1
7/22/18 23:00,2.66,12.2
7/23/18 0:00,2.51,12.1
7/23/18 1:00,2.36,11.9
7/23/18 2:00,2.2,12
7/23/18 3:00,2.06,12
7/23/18 4:00,1.91,12.1
7/23/18 5:00,1.75,12.2
7/23/18 6:00,1.65,12.2
7/23/18 7:00,1.58,12.2
7/23/18 8:00,1.54,12.4
7/23/18 9:00,1.92,12.3
7/23/18 10:00,2.51,12.6
7/23/18 11:00,3.88,12.2
7/23/18 12:00,4.34,12.6
7/23/18 13:00,6.8,12.6
7/23/18 14:00,8.23,12.7
7/23/18 15:00,8.8,12.5
7/23/18 16:00,8.67,12.4
7/23/18 17:00,7.97,12.2
7/23/18 18:00,7.09,11.9
7/23/18 19:00,5.63,11.9
7/23/18 20:00,4.65,12
7/23/18 21:00,4.07,12
7/23/18 22:00,3.6,11.8
7/23/18 23:00,3.21,11.6
7/24/18 0:00,2.89,11.7
7/24/18 1:00,2.61,11.7
7/24/18 2:00,2.4,11.7
7/24/18 3:00,2.23,11.8
7/24/18 4:00,2.08,11.9
7/24/18 5:00,1.98,11.9
7/24/18 6:00,1.91,12.1
7/24/18 7:00,1.96,12.1
7/24/18 8:00,2.14,12
7/24/18 9:00,2.47,12.1
7/24/18 10:00,3.1,12.5
7/24/18 11:00,4.53,12.3
7/24/18 12:00,6.26,12.7
7/24/18 13:00,7.3,12.6
7/24/18 14:00,7.91,12.9
7/24/18 15:00,8.19,12.8
7/24/18 16:00,8.35,12.4
7/24/18 17:00,7.32,12.5
7/24/18 18:00,6.31,12
7/24/18 19:00,5.64,12.1
7/24/18 20:00,4.99,12
7/24/18 21:00,4.22,12.1
7/24/18 22:00,3.97,12
7/24/18 23:00,3.64,12.2
7/25/18 0:00,3.44,12.1
7/25/18 1:00,3.23,12
7/25/18 2:00,3.07,12
7/25/18 3:00,2.89,11.9
7/25/18 4:00,2.77,12.1
7/25/18 5:00,2.68,12.3
7/25/18 6:00,2.59,12.4
7/25/18 7:00,2.56,12.4
7/25/18 8:00,2.49,12.4
7/25/18 9:00,2.88,12.3
7/25/18 10:00,3.48,12.4
7/25/18 11:00,4.21,12.5
7/25/18 12:00,5.06,12.3
7/25/18 13:00,6.42,12.8
7/25/18 14:00,6.83,12.8
7/25/18 15:00,6.22,13
7/25/18 16:00,5.84,12.8
7/25/18 17:00,5.48,12.5
7/25/18 18:00,4.79,12.6
7/25/18 19:00,4.44,12.4
7/25/18 20:00,3.99,12
7/25/18 21:00,3.48,12.2
7/25/18 22:00,3.13,12.3
7/25/18 23:00,2.89,12.1
7/26/18 0:00,2.77,12.1
7/26/18 1:00,2.61,12.2
7/26/18 2:00,2.51,12.2
7/26/18 3:00,2.43,12.3
7/26/18 4:00,2.35,12.3
7/26/18 5:00,2.2,12.3
7/26/18 6:00,2.08,12.6
7/26/18 7:00,1.99,12.6
7/26/18 8:00,1.99,12.4
7/26/18 9:00,2.36,12.6
7/26/18 10:00,2.86,12.6
7/26/18 11:00,4.33,12.6
